_unit_id,airline,text
681448732,Virgin America,@VirginAmerica there is something wrong with you website in Safari iPhone
681448735,Virgin America,@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet
681448737,Virgin America,@VirginAmerica Already checked in so the page expired :X
681448739,Virgin America,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!
681448741,Virgin America,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y
681448743,Virgin America,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4
681448745,Virgin America,@VirginAmerica I see what you did there ;)
681448749,Virgin America,@VirginAmerica way to take advantage of #MayweatherPacquiao :)
681448751,Virgin America,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao
681448753,Virgin America,@VirginAmerica your inflight team makes the experience #amazing!
681448755,Virgin America,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J
681448757,Virgin America,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected_�_ #DISAPPOINTED"
681448759,Virgin America,@VirginAmerica shares up on 4Q results - @iol http://t.co/XZ6qeG3nef
681448761,Virgin America,@VirginAmerica fav airline
681448763,Virgin America,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-)
681448764,Virgin America,_�ԍ_�ԍ�_� When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.�۝
681448765,Virgin America,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.
681448766,Virgin America,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help
681448767,Virgin America,@VirginAmerica Thank you!!
681448768,Virgin America,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.
681448769,Virgin America,@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!
681448770,Virgin America,@VirginAmerica I need you to follow back in order to DM.
681448771,Virgin America,@VirginAmerica Need to start flying to @KCIAirport .  _�__�_�_�
681448772,Virgin America,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.
681448773,Virgin America,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!
681448774,Virgin America,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!
681448775,Virgin America,@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-)
681448776,Virgin America,@VirginAmerica what is your policy on flying after surgery?
681448777,Virgin America,@VirginAmerica posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg
681448778,Virgin America,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!"
681448779,Virgin America,@VirginAmerica would love to do more for virgin just like I do for @GoPro
681448780,Virgin America,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I
681448781,Virgin America,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application."
681448782,Virgin America,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq
681448783,Virgin America,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ"
681448784,Virgin America,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS
681448785,Virgin America,@VirginAmerica weather delays &gt; next few weeks ;) #JFK #BOS #DCA
681448786,Virgin America,@VirginAmerica @madbee95 check the website before you go to the airport!
681448787,Virgin America,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr
681448788,Virgin America,@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8
681448789,Virgin America,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry
681448790,Virgin America,"@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff"
681448791,Virgin America,@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.
681448792,Virgin America,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!
681448793,Virgin America,"@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!"
681448794,Virgin America,@VirginAmerica happy to spend the day together. Let's do this!
681448795,Virgin America,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9
681448796,Virgin America,@VirginAmerica missed my flight. How does standby work?
681448797,Virgin America,.@VirginAmerica They were very understanding and helped me out.  Thx! #Comps
681448798,Virgin America,@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS
681448799,Virgin America,@VirginAmerica thank you! I absolutely will _�_
681448800,Virgin America,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD
681448801,Virgin America,@VirginAmerica are you ready!? Let's say it together.. 'Noooo turbulence today!' _�
681448802,Virgin America,@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg
681448803,Virgin America,"@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW"
681448804,Virgin America,@VirginAmerica can u help this _� @FreyaBevan_Fund needs urgent treatment in_�_�2y old battling cancer could u help with flights _�#freyasfund
681448805,Virgin America,@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel
681448806,Virgin America,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW
681448807,Virgin America,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?
681448808,Virgin America,@VirginAmerica add DTW and I'm sold!
681448809,Virgin America,@VirginAmerica How about some free drinks on the flight back for the free promo?
681448810,Virgin America,@VirginAmerica @SSal thanks!
681448811,Virgin America,@VirginAmerica momma I made it! _�_�_�
681448812,Virgin America,@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185.
681448813,Virgin America,@VirginAmerica help. I was On  Flight  27 from JKF tonight. seat 7C left portfolio. Need it back!!
681448814,Virgin America,@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair
681448815,Virgin America,"@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage."
681448816,Virgin America,@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks
681448817,Virgin America,@VirginAmerica Thanks!
681448818,Virgin America,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel
681448819,Virgin America,@VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef
681448820,Virgin America,@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?
681448821,Virgin America,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)"
681448822,Virgin America,"@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help_
_______
___Ώ__ http://t.co/UJfS9Zi6kd"
681448823,Virgin America,"@VirginAmerica Nice, Lofty View @flyLAXairport. #SilverStatus http://t.co/F4Tp0dAwbd"
681448824,Virgin America,@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly _�
681448825,Virgin America,@VirginAmerica is my new go to airline
681448826,Virgin America,"@VirginAmerica @VirginAtlantic @GMA @AmericanAir 
Can You Help #ourprincess in need of some help in #USA 
__________ http://t.co/778AzTDaer"
681448827,Virgin America,"@VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks."
681448828,Virgin America,@VirginAmerica I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.
681448829,Virgin America,@VirginAmerica Flight Booking Problems flight to uphold my status match.  Do taxes on ticket count as earned status points?  #statusmatch #virginamerica
681448830,Virgin America,@VirginAmerica trying to check-in...but looks like your site is down?
681448831,Virgin America,"@VirginAmerica spending my birthday night with you, DAL-DCA. Get me home!"
681448832,Virgin America,@VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers.
681448833,Virgin America,"@VirginAmerica first time flying Virgin, went to #SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!"
681448836,Virgin America,"@VirginAmerica seriously, though. will there not be direct flights from SFO-FLL in may???"
681448837,Virgin America,@VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3
681448838,Virgin America,"@virginamerica not really the experience I was hoping 4, I ws forced 2 check in a small carry on, w/ nothing but empty cabin space on board"
