_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
681448488,FALSE,finalized,3,2/25/15 9:04,positive,1,,,Virgin America,,paulnakada,,0,,2/22/15 11:33,5.69581E+17,San Francisco,Pacific Time (US & Canada)
681448489,FALSE,finalized,3,2/25/15 7:13,neutral,1,,,Virgin America,,wildcatdad,,0,,2/22/15 11:13,5.69576E+17,,
681448491,FALSE,finalized,3,2/25/15 6:59,neutral,0.6732,,0,Virgin America,,RheaThurman1,,0,,2/22/15 11:10,5.69575E+17,,
681448496,FALSE,finalized,3,2/25/15 8:49,neutral,1,,,Virgin America,,Osiris91780,,0,,2/22/15 11:10,5.69575E+17,,
681448498,FALSE,finalized,3,2/25/15 7:00,neutral,1,,,Virgin America,,HeatherWhoo,,0,,2/22/15 11:10,5.69575E+17,,
681448500,FALSE,finalized,3,2/25/15 9:54,negative,1,Customer Service Issue,0.6983,Virgin America,,paulnakada,,0,,2/22/15 11:02,5.69573E+17,San Francisco,Pacific Time (US & Canada)
681448502,FALSE,finalized,3,2/25/15 3:50,negative,0.6593,Cancelled Flight,0.6593,Virgin America,,RampantSmashing,,0,,2/22/15 11:01,5.69573E+17,CA,
681448504,FALSE,finalized,3,2/25/15 4:43,negative,1,Flight Booking Problems,0.6556,Virgin America,,intlwriter,,0,,2/22/15 10:38,5.69567E+17,@ the moment in New Delhi,Pacific Time (US & Canada)
681448506,FALSE,finalized,3,2/25/15 0:41,negative,1,Late Flight,0.3571,Virgin America,,finslippy,,0,,2/22/15 10:30,5.69565E+17,Brooklyn,Eastern Time (US & Canada)
681448509,FALSE,finalized,3,2/25/15 6:42,negative,1,Cancelled Flight,1,Virgin America,,finslippy,,0,,2/22/15 10:29,5.69565E+17,Brooklyn,Eastern Time (US & Canada)
681448511,FALSE,finalized,3,2/25/15 0:43,negative,1,Bad Flight,1,Virgin America,,Gr8Fratsby,,0,,2/22/15 10:19,5.69562E+17,"Washington, DC",Eastern Time (US & Canada)
681448513,FALSE,finalized,3,2/25/15 9:33,negative,0.6517,Customer Service Issue,0.3371,Virgin America,,sbaaronson,,0,,2/22/15 8:56,5.69541E+17,Los Angeles,
681448515,FALSE,finalized,3,2/25/15 3:15,negative,0.68,Customer Service Issue,0.35,Virgin America,,jonesbasf,,0,,2/22/15 8:53,5.6954E+17,,
681448517,FALSE,finalized,3,2/25/15 5:57,negative,1,Customer Service Issue,0.7002,Virgin America,,Gr8Fratsby,,0,,2/22/15 5:51,5.69495E+17,"Washington, DC",Eastern Time (US & Canada)
681448520,FALSE,finalized,3,2/25/15 3:50,neutral,1,,,Virgin America,,NewsSWA,,0,,2/22/15 5:02,5.69482E+17,FL410,Sydney
681448522,FALSE,finalized,3,2/25/15 6:00,negative,1,Customer Service Issue,1,Virgin America,,CSHangover,,0,,2/22/15 4:43,5.69478E+17,Tokyo,Irkutsk
681448524,FALSE,finalized,3,2/25/15 6:53,negative,1,longlines,0.6818,Virgin America,,girlphotophilly,,0,,2/22/15 3:39,5.69461E+17,"Philadelphia, Pa",Eastern Time (US & Canada)
681448527,FALSE,finalized,3,2/25/15 1:54,neutral,1,,,Virgin America,,NewsSWA,,0,,2/22/15 3:32,5.6946E+17,FL410,Sydney
681448529,FALSE,finalized,3,2/25/15 2:37,neutral,1,,,Virgin America,,NewsSWA,,0,,2/22/15 3:02,5.69452E+17,FL410,Sydney
681448531,FALSE,finalized,3,2/25/15 2:48,neutral,1,,,Virgin America,,Graemelodge5545,,0,,2/22/15 2:42,5.69447E+17,,
681448533,FALSE,finalized,3,2/25/15 6:21,neutral,1,,,Virgin America,,NewsSWA,,0,,2/22/15 1:32,5.69429E+17,FL410,Sydney
681448535,FALSE,finalized,3,2/25/15 9:05,negative,1,Can't Tell,0.663,Virgin America,,Boards707,,0,,2/21/15 21:32,5.69369E+17,"Belmar, NJ",Eastern Time (US & Canada)
681448538,FALSE,finalized,3,2/25/15 2:19,negative,1,Customer Service Issue,0.6777,Virgin America,,MikeWiener,,0,,2/21/15 21:28,5.69368E+17,,Eastern Time (US & Canada)
681448540,FALSE,finalized,3,2/25/15 1:49,neutral,0.6816,,0,Virgin America,,khartline,,0,,2/21/15 20:41,5.69356E+17,Las Vegas,Pacific Time (US & Canada)
681448542,FALSE,finalized,3,2/25/15 9:16,positive,1,,,Virgin America,,simpasmore,,0,,2/21/15 20:33,5.69354E+17,Barbados ,Eastern Time (US & Canada)
681448543,FALSE,finalized,3,2/25/15 7:30,negative,1,Customer Service Issue,1,Virgin America,,ChrysiChrysic,,0,,2/21/15 20:21,5.69351E+17,,
681448545,FALSE,finalized,3,2/25/15 1:40,negative,1,Cancelled Flight,0.3709,Virgin America,,ChrysiChrysic,,0,,2/21/15 20:11,5.69349E+17,,
681448547,FALSE,finalized,3,2/25/15 7:08,neutral,0.6701,,0,Virgin America,,TTINAC11,,0,,2/21/15 18:35,5.69325E+17,"Las Vegas, NV",Mountain Time (US & Canada)
681448551,FALSE,finalized,3,2/25/15 5:58,neutral,0.6942,,0,Virgin America,,elaurawrr,,0,,2/21/15 18:29,5.69323E+17,,Arizona
681448553,FALSE,finalized,3,2/25/15 7:42,negative,1,Customer Service Issue,0.7148,Virgin America,,joyabsalon,,0,,2/21/15 18:29,5.69323E+17,Northern Virginia,Eastern Time (US & Canada)
681448555,FALSE,finalized,3,2/25/15 0:39,negative,0.6791,Cancelled Flight,0.6791,Virgin America,,meladorri,,0,,2/21/15 18:11,5.69319E+17,"Boston, MA",Central Time (US & Canada)
681448558,FALSE,finalized,3,2/25/15 7:14,positive,0.3579,,0,Virgin America,,miaerolinea,,0,,2/21/15 18:09,5.69318E+17,Worldwide,Caracas
681448560,FALSE,finalized,3,2/25/15 4:49,positive,1,,,Virgin America,,archiegips,,0,,2/21/15 18:02,5.69316E+17,LaLa Land,Pacific Time (US & Canada)
681448562,FALSE,finalized,3,2/25/15 7:47,neutral,0.653,,,Virgin America,,obiwantoby,,0,,2/21/15 17:43,5.69311E+17,,Quito
681448564,FALSE,finalized,3,2/25/15 5:55,negative,1,Can't Tell,0.648,Virgin America,,MarwaYousofzoy,,0,,2/21/15 17:41,5.69311E+17,,
681448566,FALSE,finalized,3,2/25/15 3:17,negative,1,Flight Attendant Complaints,0.6729,Virgin America,,TTINAC11,,0,,2/21/15 17:40,5.69311E+17,"Las Vegas, NV",Mountain Time (US & Canada)
681448568,FALSE,finalized,3,2/25/15 3:44,neutral,0.6743,,0,Virgin America,,TheNotoriousLEX,,0,,2/21/15 17:18,5.69305E+17,Chicago ,Central Time (US & Canada)
681448570,FALSE,finalized,3,2/25/15 8:47,positive,0.6783,,,Virgin America,,advertisingdiva,,0,"[38.9128188, -77.00798226]",2/21/15 17:15,5.69304E+17,DC - LA - Venice Beach,Eastern Time (US & Canada)
681448572,FALSE,finalized,3,2/25/15 6:53,neutral,0.6863,,,Virgin America,,Floxie10,,0,,2/21/15 17:14,5.69304E+17,Argentina,
681448574,FALSE,finalized,3,2/25/15 8:59,negative,1,Flight Booking Problems,0.6705,Virgin America,,alexrkonrad,,0,,2/21/15 17:13,5.69304E+17,"New York, NY",Eastern Time (US & Canada)
681448576,FALSE,finalized,3,2/25/15 2:59,negative,1,Can't Tell,1,Virgin America,,MarwaYousofzoy,,0,,2/21/15 17:13,5.69304E+17,,
681448578,FALSE,finalized,3,2/25/15 1:01,positive,1,,,Virgin America,,lexiesalas,,0,,2/21/15 16:50,5.69298E+17,BAYAREA‰Пц•ьЏNYC,Pacific Time (US & Canada)
681448580,FALSE,finalized,3,2/25/15 8:51,negative,1,Flight Booking Problems,0.6648,Virgin America,,MaximWheatley,,0,,2/21/15 16:19,5.6929E+17,"Washington, DC",Atlantic Time (Canada)
681448583,FALSE,finalized,3,2/25/15 0:58,negative,1,Cancelled Flight,1,Virgin America,,FiDiFamilies,,0,,2/21/15 15:47,5.69282E+17,New York City ,Eastern Time (US & Canada)
681448585,FALSE,finalized,3,2/25/15 3:47,negative,1,Flight Booking Problems,1,Virgin America,,lexiesalas,,0,,2/21/15 15:29,5.69278E+17,BAYAREA‰Пц•ьЏNYC,Pacific Time (US & Canada)
681448587,FALSE,finalized,3,2/25/15 0:50,negative,0.7158,Cancelled Flight,0.7158,Virgin America,,Artenis15,,0,,2/21/15 15:27,5.69277E+17,MA // Ashton in Wonderland,Eastern Time (US & Canada)
681448589,FALSE,finalized,3,2/25/15 7:38,negative,1,Cancelled Flight,1,Virgin America,,NancyJFriedman,,0,,2/21/15 14:34,5.69264E+17,New York City,Eastern Time (US & Canada)
681448591,FALSE,finalized,3,2/25/15 3:32,positive,1,,,Virgin America,,JT_Magana,,0,,2/21/15 14:28,5.69263E+17,,
681448594,FALSE,finalized,3,2/25/15 2:55,negative,1,Customer Service Issue,0.6733,Virgin America,,MaximWheatley,,0,,2/21/15 14:27,5.69262E+17,"Washington, DC",Atlantic Time (Canada)
681448597,FALSE,finalized,3,2/25/15 1:34,positive,1,,,Virgin America,,carabubes,,0,,2/21/15 14:24,5.69261E+17,"Los Angeles, California",Central Time (US & Canada)
681448598,FALSE,finalized,3,2/25/15 2:48,neutral,0.6809,,0,Virgin America,,carabubes,,0,,2/21/15 14:23,5.69261E+17,"Los Angeles, California",Central Time (US & Canada)
681448600,FALSE,finalized,3,2/25/15 0:59,positive,1,,,Virgin America,,wmrrock,,0,,2/21/15 14:21,5.69261E+17,CT,Eastern Time (US & Canada)
681448602,FALSE,finalized,3,2/25/15 8:45,positive,1,,,Virgin America,,DailyBillboard,,0,,2/21/15 13:52,5.69253E+17,"Los Angeles, California",Pacific Time (US & Canada)
681448604,FALSE,finalized,3,2/25/15 5:23,positive,1,,,Virgin America,,BigRichTexasPam,,0,"[32.84359605, -96.84910929]",2/21/15 13:52,5.69253E+17,FREE ADVICE! ,Central Time (US & Canada)
681448607,FALSE,finalized,3,2/25/15 4:27,positive,0.6775,,0,Virgin America,,rtw4,,0,,2/21/15 13:41,5.6925E+17,"Natick, MA, USA",Central Time (US & Canada)
681448609,FALSE,finalized,3,2/25/15 6:35,neutral,1,,,Virgin America,,casualdiego,,0,,2/21/15 13:32,5.69248E+17,"okayville, population me",
681448612,FALSE,finalized,3,2/25/15 9:19,positive,1,,,Virgin America,,kyle_romanoff,,0,,2/21/15 13:32,5.69248E+17,,
681448614,FALSE,finalized,3,2/25/15 4:03,negative,0.7053,Bad Flight,0.7053,Virgin America,,wmrrock,,0,,2/21/15 13:30,5.69248E+17,CT,Eastern Time (US & Canada)
681448617,FALSE,finalized,3,2/25/15 9:01,negative,1,Late Flight,1,Virgin America,,wmrrock,,0,,2/21/15 13:28,5.69247E+17,CT,Eastern Time (US & Canada)
681448619,FALSE,finalized,3,2/25/15 3:17,negative,0.642,Cancelled Flight,0.642,Virgin America,,BigRichTexasPam,,0,"[32.8437698, -96.84928399]",2/21/15 13:18,5.69245E+17,FREE ADVICE! ,Central Time (US & Canada)
681448621,FALSE,finalized,3,2/25/15 1:37,positive,0.6667,,0,Virgin America,,aaronkurlander,,0,,2/21/15 13:00,5.6924E+17,"New York, NY",Eastern Time (US & Canada)
681448623,FALSE,finalized,3,2/25/15 2:37,negative,1,Cancelled Flight,0.6735,Virgin America,,MistakeCakeJake,,0,,2/21/15 12:54,5.69239E+17,,Central Time (US & Canada)
681448625,FALSE,finalized,3,2/25/15 8:50,negative,1,Customer Service Issue,0.6968,Virgin America,,NoelArtiles,,0,"[0.0, 0.0]",2/21/15 12:48,5.69237E+17,"Austin, TX",Central Time (US & Canada)
681448628,FALSE,finalized,3,2/25/15 5:58,neutral,0.634,,0,Virgin America,,floatingatoll,,0,,2/21/15 12:45,5.69236E+17,"Silicon Valley, California",Pacific Time (US & Canada)
681448630,FALSE,finalized,3,2/25/15 1:40,negative,0.699,Customer Service Issue,0.699,Virgin America,,floatingatoll,,0,,2/21/15 12:44,5.69236E+17,"Silicon Valley, California",Pacific Time (US & Canada)
681448632,FALSE,finalized,3,2/25/15 9:37,negative,0.664,Cancelled Flight,0.3412,Virgin America,,aaronkurlander,,0,,2/21/15 12:23,5.69231E+17,"New York, NY",Eastern Time (US & Canada)
681448634,FALSE,finalized,3,2/25/15 4:55,negative,1,Cancelled Flight,0.6452,Virgin America,,aaronkurlander,,0,,2/21/15 12:18,5.6923E+17,"New York, NY",Eastern Time (US & Canada)
681448637,FALSE,finalized,3,2/25/15 9:34,negative,1,Customer Service Issue,0.6766,Virgin America,,borknagar,,0,,2/21/15 12:07,5.69227E+17,chile,Santiago
681448639,FALSE,finalized,3,2/25/15 8:21,negative,1,Flight Booking Problems,0.6954,Virgin America,,propsonline,,0,,2/21/15 11:56,5.69224E+17,"California, USA",Pacific Time (US & Canada)
681448641,FALSE,finalized,3,2/25/15 7:46,negative,1,Cancelled Flight,1,Virgin America,,propsonline,,0,,2/21/15 11:55,5.69224E+17,"California, USA",Pacific Time (US & Canada)
681448643,FALSE,finalized,3,2/25/15 3:51,positive,0.6522,,,Virgin America,,carlos89178,,0,,2/21/15 11:49,5.69222E+17,,
681448645,FALSE,finalized,3,2/25/15 5:33,positive,1,,,Virgin America,,carlos89178,,0,,2/21/15 11:45,5.69221E+17,,
681448648,FALSE,finalized,3,2/25/15 2:22,negative,1,Can't Tell,0.6526,Virgin America,,shounshounette,,0,,2/21/15 11:44,5.69221E+17,,
681448650,FALSE,finalized,3,2/25/15 2:21,neutral,1,,,Virgin America,,alanzeino,,0,,2/21/15 11:40,5.6922E+17,San Francisco,Pacific Time (US & Canada)
681448652,FALSE,finalized,3,2/25/15 3:19,negative,1,Customer Service Issue,1,Virgin America,,DonnellyPatrick,,0,,2/21/15 11:35,5.69219E+17,SF Bay Area,Pacific Time (US & Canada)
681448653,FALSE,finalized,3,2/25/15 2:57,positive,0.7081,,,Virgin America,,stefanpinto,,0,,2/21/15 11:10,5.69213E+17,"Los Angeles, CA",Pacific Time (US & Canada)
681448654,FALSE,finalized,3,2/25/15 8:07,negative,0.6455,Flight Booking Problems,0.3497,Virgin America,,josephschwegler,,0,,2/21/15 11:06,5.69212E+17,,Pacific Time (US & Canada)
681448656,FALSE,finalized,3,2/25/15 5:11,positive,1,,,Virgin America,,jennifer_caron,,0,,2/21/15 10:58,5.6921E+17,"Los Angeles, CA",Pacific Time (US & Canada)
681448658,FALSE,finalized,3,2/25/15 3:41,positive,0.6899,,,Virgin America,,miaerolinea,,0,,2/21/15 10:54,5.69208E+17,Worldwide,Caracas
681448660,FALSE,finalized,3,2/25/15 6:27,positive,1,,,Virgin America,,ninjasistah,,0,,2/21/15 10:40,5.69205E+17,Massachusetts,Eastern Time (US & Canada)
681448663,FALSE,finalized,3,2/25/15 2:24,negative,0.6701,Customer Service Issue,0.3505,Virgin America,,daniellewolff,,0,,2/21/15 10:37,5.69204E+17,"Los Angeles, CA",Pacific Time (US & Canada)
681448665,FALSE,finalized,3,2/25/15 10:05,positive,0.6575,,,Virgin America,,EleonoraKaras,,0,,2/21/15 10:31,5.69203E+17,New York,
681448667,FALSE,finalized,3,2/25/15 9:07,positive,1,,,Virgin America,,carlosondrums,,0,,2/21/15 10:28,5.69202E+17,Las Vegas,Eastern Time (US & Canada)
681448669,FALSE,finalized,3,2/25/15 7:37,positive,0.6701,,,Virgin America,,ninjasistah,,0,,2/21/15 10:22,5.69201E+17,Massachusetts,Eastern Time (US & Canada)
681448671,FALSE,finalized,3,2/25/15 7:46,negative,0.6489,Late Flight,0.6489,Virgin America,,stephenasilverm,,0,,2/21/15 10:22,5.69201E+17,,
681448673,FALSE,finalized,3,2/25/15 3:30,negative,0.6786,Cancelled Flight,0.6786,Virgin America,,mrl6626,,0,,2/21/15 10:15,5.69199E+17,,Arizona
681448676,FALSE,finalized,3,2/25/15 0:50,positive,1,,,Virgin America,,SunRighteous,,0,,2/21/15 10:12,5.69198E+17,,Alaska
681448679,FALSE,finalized,3,2/25/15 7:39,positive,1,,,Virgin America,,readerriter,,0,,2/21/15 10:12,5.69198E+17,"CALIFORNIA, USA",Pacific Time (US & Canada)
681448683,FALSE,finalized,3,2/25/15 2:04,neutral,1,,,Virgin America,,jeredscott,,0,,2/21/15 10:11,5.69198E+17,"downtown, CA",Pacific Time (US & Canada)
681448685,FALSE,finalized,3,2/25/15 7:38,neutral,1,,,Virgin America,,eric_t_lee,,0,,2/21/15 10:10,5.69198E+17,Brooklyn,Eastern Time (US & Canada)
681448688,FALSE,finalized,3,2/25/15 4:21,negative,1,Customer Service Issue,1,Virgin America,,bluesmoon,,0,,2/21/15 9:51,5.69193E+17,"Cambridge, MA, USA, Earth",Eastern Time (US & Canada)
681448690,FALSE,finalized,3,2/25/15 2:06,negative,0.6473,Lost Luggage,0.3341,Virgin America,,RedSoxGirl1976,,0,,2/21/15 9:10,5.69182E+17,Somewhere outside of Fenway,Eastern Time (US & Canada)
681448692,FALSE,finalized,3,2/25/15 1:13,positive,0.6771,,,Virgin America,,InuAtah,,0,,2/21/15 9:03,5.69181E+17,Abuja,
681448694,FALSE,finalized,3,2/25/15 8:28,negative,0.6636,Customer Service Issue,0.6636,Virgin America,,borknagar,,0,,2/21/15 8:59,5.6918E+17,chile,Santiago
681448696,FALSE,finalized,3,2/25/15 6:28,positive,1,,,Virgin America,,Recessionista,,0,,2/21/15 8:48,5.69177E+17,"Los Angeles, CA",Pacific Time (US & Canada)
681448699,FALSE,finalized,3,2/25/15 9:39,positive,1,,,Virgin America,,moosekazmi,,0,,2/21/15 8:04,5.69166E+17,"Las Piedras, Peru",
681448701,FALSE,finalized,3,2/25/15 5:33,positive,1,,,Virgin America,,_LisaCap,,0,,2/21/15 4:25,5.69111E+17,"Charlestown, MA",
681448704,FALSE,finalized,3,2/25/15 0:43,negative,0.6706,Bad Flight,0.3514,Virgin America,,eatgregeat,,0,"[26.06726717, -80.14433663]",2/21/15 2:36,5.69083E+17,,Eastern Time (US & Canada)
681448706,FALSE,finalized,3,2/25/15 6:42,negative,1,Flight Booking Problems,0.6809,Virgin America,,alanzeino,,0,,2/20/15 23:00,5.69029E+17,San Francisco,Pacific Time (US & Canada)
681448707,FALSE,finalized,3,2/25/15 0:44,negative,1,Damaged Luggage,1,Virgin America,,khartline,,0,,2/20/15 22:34,5.69022E+17,Las Vegas,Pacific Time (US & Canada)
681448709,FALSE,finalized,3,2/25/15 9:37,positive,1,,,Virgin America,,courtDMC,,0,,2/20/15 22:28,5.69021E+17,New York for now.,Central Time (US & Canada)
681448711,FALSE,finalized,3,2/25/15 9:37,neutral,0.6598,,,Virgin America,,woawABQ,,0,,2/20/15 22:18,5.69018E+17,"Albuquerque, NM",
681448713,FALSE,finalized,3,2/25/15 1:35,positive,1,,,Virgin America,,Cydney_Chase,,0,,2/20/15 21:52,5.69012E+17,#SF#Optimist #Freefalling,Pacific Time (US & Canada)
681448715,FALSE,finalized,3,2/25/15 10:26,neutral,1,,,Virgin America,,AirlineFuel,,0,,2/20/15 20:22,5.68989E+17,Global,Sydney
681448717,FALSE,finalized,3,2/25/15 5:25,neutral,1,,,Virgin America,,OriginalTuna,,0,,2/20/15 19:36,5.68977E+17,Texas,Central Time (US & Canada)
681448720,FALSE,finalized,3,2/25/15 0:50,neutral,0.6701,,,Virgin America,,ImThankfulRadio,,0,"[0.0, 0.0]",2/20/15 19:35,5.68977E+17,Washington State,Pacific Time (US & Canada)
681448722,FALSE,finalized,3,2/25/15 10:01,positive,1,,,Virgin America,,AnnaProsser,,0,,2/20/15 19:16,5.68972E+17,USA,Pacific Time (US & Canada)
681448724,FALSE,finalized,3,2/25/15 3:03,negative,1,Bad Flight,0.6765,Virgin America,,HenryLucero,,0,,2/20/15 17:31,5.68946E+17,"Los Angeles, CA",
681448726,FALSE,finalized,3,2/25/15 6:47,neutral,1,,,Virgin America,,daisy1016,,0,,2/20/15 17:28,5.68945E+17,Florida,Eastern Time (US & Canada)
681448728,FALSE,finalized,3,2/25/15 8:06,neutral,1,,,Virgin America,,TGSOFL,,0,,2/20/15 17:20,5.68943E+17,Florida,Eastern Time (US & Canada)
681448730,FALSE,finalized,3,2/25/15 3:07,negative,0.6965,Bad Flight,0.3634,Virgin America,,stephanieslome,,0,,2/20/15 17:16,5.68942E+17,San Francisco,Pacific Time (US & Canada)
681448732,FALSE,finalized,3,2/25/15 1:48,negative,1,Customer Service Issue,0.6633,Virgin America,,Alex_Ricardo,,0,,2/20/15 17:07,5.6894E+17,Montreal,Eastern Time (US & Canada)
681448735,FALSE,finalized,3,2/25/15 3:20,positive,1,,,Virgin America,,djchuang,,1,"[32.8454782, -96.8504585]",2/20/15 16:27,5.6893E+17,"Orange County, CA",Pacific Time (US & Canada)
681448737,FALSE,finalized,3,2/25/15 4:51,negative,0.6368,Can't Tell,0.6368,Virgin America,,miekd,,0,,2/20/15 16:23,5.68929E+17,San Francisco,Pacific Time (US & Canada)
681448739,FALSE,finalized,3,2/25/15 5:28,negative,1,Customer Service Issue,0.6525,Virgin America,,insideout,,0,,2/20/15 16:22,5.68929E+17,,Central Time (US & Canada)
681448741,FALSE,finalized,3,2/25/15 5:19,neutral,1,,,Virgin America,,AirlineFuel,,0,,2/20/15 16:22,5.68929E+17,Global,Sydney
681448743,FALSE,finalized,3,2/25/15 2:45,neutral,1,,,Virgin America,,fromtheleftseat,,0,,2/20/15 16:11,5.68926E+17,Phoenix AZ,Arizona
681448745,FALSE,finalized,3,2/25/15 10:46,positive,0.6855,,,Virgin America,,AlyssaJenS,,0,,2/20/15 16:02,5.68924E+17,"Bay Area, CA",Pacific Time (US & Canada)
681448749,FALSE,finalized,3,2/25/15 9:14,neutral,0.6803,,,Virgin America,,Kevin_E_Park,,0,,2/20/15 15:50,5.68921E+17,,Pacific Time (US & Canada)
681448751,FALSE,finalized,3,2/25/15 9:03,neutral,1,,,Virgin America,,FlexinFinessinB,,0,,2/20/15 15:48,5.6892E+17,,Central Time (US & Canada)
681448753,FALSE,finalized,3,2/25/15 6:58,positive,1,,,Virgin America,,drsaadiaim,,0,,2/20/15 15:13,5.68911E+17,Boca Raton FL 33434,
681448755,FALSE,finalized,3,2/25/15 8:25,positive,1,,,Virgin America,,MaverickGamersX,,0,,2/20/15 15:10,5.68911E+17,Follow/Retweet for giveaways!,
681448757,FALSE,finalized,3,2/25/15 3:52,negative,1,Bad Flight,0.6761,Virgin America,,MsReeseGirl,,0,,2/20/15 14:35,5.68902E+17,Los Angeles,Pacific Time (US & Canada)
681448759,FALSE,finalized,3,2/25/15 1:32,neutral,1,,,Virgin America,,AirlineFuel,,0,,2/20/15 14:22,5.68898E+17,Global,Sydney
681448761,FALSE,finalized,3,2/25/15 5:46,positive,1,,,Virgin America,,CanPOREOTICS,,0,,2/20/15 14:17,5.68897E+17,"Anaheim, CA",
681448763,FALSE,finalized,3,2/25/15 3:50,positive,0.6776,,,Virgin America,,MaverickGamersX,,0,,2/20/15 13:48,5.6889E+17,Follow/Retweet for giveaways!,
681448764,FALSE,finalized,3,2/25/15 1:56,neutral,1,,,Virgin America,,LizaUtter,,0,,2/20/15 13:48,5.6889E+17,"Malibu, CA",Pacific Time (US & Canada)
681448765,FALSE,finalized,3,2/25/15 2:15,neutral,1,,,Virgin America,,crj_lll,,0,,2/20/15 13:28,5.68885E+17,"Las Vegas, NV",Pacific Time (US & Canada)
681448766,FALSE,finalized,3,2/25/15 1:55,negative,1,Lost Luggage,1,Virgin America,,snellbell,,0,,2/20/15 13:16,5.68882E+17,,Quito
681448767,FALSE,finalized,3,2/25/15 2:35,positive,1,,,Virgin America,,AcronymBex,,0,,2/20/15 12:47,5.68875E+17,"NY, NY",Eastern Time (US & Canada)
681448768,FALSE,finalized,3,2/25/15 1:34,negative,0.6569,Customer Service Issue,0.6569,Virgin America,,SleeplessByte,,0,"[0.0, 0.0]",2/20/15 12:21,5.68868E+17,Rijswijk ‰ЄБ The Netherlands,Amsterdam
681448769,FALSE,finalized,3,2/25/15 8:14,neutral,0.6773,,0,Virgin America,,AcronymBex,,0,,2/20/15 12:17,5.68867E+17,"NY, NY",Eastern Time (US & Canada)
681448770,FALSE,finalized,3,2/25/15 4:04,neutral,0.642,,0,Virgin America,,notthatnathan,,0,,2/20/15 12:09,5.68865E+17,"Portland, Maine",Eastern Time (US & Canada)
681448771,FALSE,finalized,3,2/25/15 9:19,neutral,1,,,Virgin America,,Sleubeau,,0,"[39.24087254, -94.63994975]",2/20/15 12:08,5.68865E+17,"Kansas City, MO",Central Time (US & Canada)
681448772,FALSE,finalized,3,2/25/15 9:36,neutral,0.6791,,0,Virgin America,,crj_lll,,0,,2/20/15 11:33,5.68856E+17,"Las Vegas, NV",Pacific Time (US & Canada)
681448773,FALSE,finalized,3,2/25/15 1:45,negative,1,Can't Tell,0.6421,Virgin America,,Yorkshire_D,,0,,2/20/15 11:24,5.68854E+17,,
681448774,FALSE,finalized,3,2/25/15 4:24,negative,1,Flight Attendant Complaints,0.6458,Virgin America,,SaraBabs,,0,,2/20/15 11:13,5.68851E+17,dc,Eastern Time (US & Canada)
681448775,FALSE,finalized,3,2/25/15 5:56,negative,1,Bad Flight,0.6979,Virgin America,,AdamSinger,,0,"[0.0, 0.0]",2/20/15 11:13,5.68851E+17,"San Francisco, CA",Central Time (US & Canada)
